"car_brand","car_model","car_price","car_fuel","car_transmission","car_mileage","car_age"
"Hyundai"," Creta 1.6 VTVT S",10800,"gasoline","manual",48200,9
"Hyundai"," EON Era Plus",3120,"gasoline","manual",60500,12
"Hyundai"," Creta 1.6 SX Option",13572,"gasoline","manual",47183,7
"Hyundai"," Elantra CRDi SX",7020,"Diesel","manual",42000,11
"Hyundai"," i10 Magna 1.1",3840,"gasoline","manual",49000,11
"Hyundai"," Verna 1.6 SX",7860,"Diesel","manual",65254,12
"Hyundai"," Verna 1.6 SX",8280,"Diesel","manual",95000,10
"Hyundai"," Creta 1.6 SX Option Diesel",13740,"Diesel","manual",101065,7
"Hyundai"," Verna 1.6 CRDI",6000,"Diesel","manual",72000,13
"Hyundai"," i20 1.2 Magna",2280,"gasoline","manual",45000,14
"Hyundai"," Xcent 1.2 Kappa AT S Option",6300,"gasoline","automatic",69000,10
"Hyundai"," i10 Magna 1.1",3288,"gasoline","manual",53213,11
"Hyundai"," i10 Era",2700,"gasoline","manual",57000,15
"Hyundai"," Santro Xing GL Plus",2820,"gasoline","manual",53000,12
"Hyundai"," Verna VTVT 1.6 SX",9300,"gasoline","manual",46676,10
"Hyundai"," Santro Xing XG",1980,"gasoline","manual",79000,19
"Hyundai"," i10 Asta",2988,"gasoline","manual",43000,13
"Hyundai"," EON Era Plus",4812,"gasoline","manual",34063,9
"Hyundai"," i10 Magna 1.2",2580,"gasoline","manual",38002,13
"Hyundai"," Creta 1.6 SX Plus Dual Tone Petrol",11400,"gasoline","manual",26000,9
"Hyundai"," Xcent 1.2 Kappa S Option",6528,"gasoline","manual",36216,8
"Hyundai"," Verna 1.6 SX CRDI (O) AT",9300,"Diesel","automatic",57539,10
"Hyundai"," i20 Sportz Option",3120,"gasoline","manual",62489,14
"Hyundai"," Verna Transform Xxi ABS",4740,"gasoline","manual",60000,13
"Hyundai"," Accent GLE",1200,"gasoline","manual",123200,19
"Hyundai"," i20 Sportz 1.2",6912,"gasoline","manual",40901,9
"Hyundai"," i10 Magna 1.2",5184,"gasoline","manual",36264,11
"Hyundai"," i10 Magna 1.1L",2280,"gasoline","manual",60000,15
"Hyundai"," Santro Xing GL",2580,"gasoline","manual",61449,12
"Hyundai"," i10 Era 1.1",2160,"gasoline","manual",82203,16
"Hyundai"," i20 1.2 Magna",4884,"gasoline","manual",44612,10
"Hyundai"," Grand i10 Asta Option AT",6420,"gasoline","automatic",15000,8
"Hyundai"," Grand i10 1.2 Kappa Sportz",7044,"gasoline","manual",38712,7
"Hyundai"," i20 1.2 Magna",4380,"gasoline","manual",52000,14
"Hyundai"," EON Magna",3420,"gasoline","manual",27886,8
"Hyundai"," i20 Asta Option 1.4 CRDi",8436,"Diesel","manual",99362,8
"Hyundai"," Xcent 1.2 Kappa S",7452,"gasoline","manual",38932,7
"Hyundai"," Xcent 1.1 CRDi S",7140,"Diesel","manual",29000,8
"Hyundai"," i10 Sportz",5400,"gasoline","manual",19947,8
"Hyundai"," i10 Sportz 1.2 AT",3720,"gasoline","automatic",70816,13
"Hyundai"," Grand i10 Sportz",7248,"gasoline","manual",47774,7
"Hyundai"," i20 Magna 1.2",5880,"gasoline","manual",21000,9
"Hyundai"," i10 Sportz",3360,"gasoline","manual",90000,10
"Hyundai"," EON Era Plus",4608,"gasoline","manual",57759,11
"Hyundai"," i10 Asta",4680,"gasoline","manual",75915,9
"Hyundai"," Verna CRDi ABS",4200,"Diesel","manual",160000,15
"Hyundai"," i20 Sportz 1.4 CRDi",8400,"Diesel","manual",72495,9
"Hyundai"," Verna 1.6 CRDi AT S",10440,"Diesel","automatic",33000,8
"Hyundai"," Grand i10 1.2 Kappa Magna",5760,"gasoline","manual",4500,6
"Hyundai"," Grand i10 1.2 Kappa Asta",6792,"gasoline","manual",51223,7
"Hyundai"," Elite i20 Petrol Asta",7848,"gasoline","manual",56911,8
"Hyundai"," Elite i20 Petrol Asta",7464,"gasoline","manual",37540,8
"Hyundai"," Grand i10 1.2 Kappa Asta",7188,"gasoline","manual",22500,7
"Hyundai"," i20 1.2 Magna Executive",7200,"gasoline","manual",17431,7
"Hyundai"," Verna 1.6 SX VTVT (O)",7020,"gasoline","manual",61566,10
"Hyundai"," Verna 1.6 SX VTVT (O)",6300,"gasoline","manual",52000,11
"Hyundai"," Santa Fe 4x4 AT",20400,"Diesel","automatic",58000,10
"Hyundai"," i10 Sportz AT",4200,"gasoline","automatic",58000,12
"Hyundai"," i10 Sportz",5844,"gasoline","manual",41008,9
"Hyundai"," Xcent 1.1 CRDi SX Option",7200,"Diesel","manual",65000,10
"Hyundai"," Verna VTVT 1.6 SX Option",9564,"gasoline","manual",52378,8
"Hyundai"," i20 Magna Optional 1.2",5340,"gasoline","manual",445000,11
"Hyundai"," i10 Sportz 1.2",5388,"gasoline","manual",47439,10
"Hyundai"," Xcent 1.2 Kappa AT SX Option",7608,"gasoline","automatic",45560,8
"Hyundai"," Elite i20 Petrol Asta",9516,"gasoline","manual",18553,6
"Hyundai"," Santa Fe 4X4",10680,"Diesel","manual",148000,13
"Hyundai"," i20 2015-2017 1.2 Asta with AVN",3600,"gasoline","manual",50000,14
"Hyundai"," Verna CRDi SX",7800,"Diesel","manual",79663,11
"Hyundai"," Creta 1.6 SX Plus Petrol Automatic",15300,"gasoline","automatic",25000,7
"Hyundai"," Xcent 1.1 CRDi Base",4680,"Diesel","manual",60000,10
"Hyundai"," i20 Asta 1.4 CRDi",5400,"Diesel","manual",80000,12
"Hyundai"," EON Magna Plus",4548,"gasoline","manual",26568,9
"Hyundai"," Creta 1.6 CRDi SX Option",15900,"Diesel","manual",51000,8
"Hyundai"," i20 1.2 Magna",3000,"gasoline","manual",36000,13
"Hyundai"," i10 Sportz 1.1L",3600,"gasoline","manual",24350,9
"Hyundai"," EON Era",3852,"gasoline","manual",8243,7
"Hyundai"," Santro Xing GLS",1860,"gasoline","manual",136642,15
"Hyundai"," Santro Xing GLS",3108,"gasoline","manual",60000,13
"Hyundai"," i20 Magna 1.2",7908,"gasoline","manual",14064,7
"Hyundai"," i10 Era 1.1 iTech SE",2280,"gasoline","manual",72672,16
"Hyundai"," i20 Magna",4920,"gasoline","manual",59000,11
"Hyundai"," Creta 1.6 CRDi SX Option",16536,"Diesel","manual",60083,7
"Hyundai"," Grand i10 1.2 CRDi Asta",6516,"Diesel","manual",81828,9
"Hyundai"," Grand i10 AT Asta",6120,"gasoline","automatic",46000,9
"Hyundai"," Verna 1.6 SX CRDi (O)",8040,"Diesel","manual",48158,11
"Hyundai"," Verna SX CRDi AT",7200,"Diesel","automatic",83000,12
"Hyundai"," i20 Active 1.4 SX",9108,"Diesel","manual",37746,6
"Hyundai"," EON D Lite Plus",3540,"gasoline","manual",45010,11
"Hyundai"," Santro Xing GLS",2040,"gasoline","manual",75000,14
"Hyundai"," Santa Fe 2WD AT",19500,"Diesel","automatic",48000,10
"Hyundai"," Grand i10 AT Asta",7560,"gasoline","automatic",36139,8
"Hyundai"," Creta 1.6 CRDi SX",15000,"Diesel","manual",44000,7
"Hyundai"," Xcent 1.1 CRDi Base",5400,"Diesel","manual",100000,8
"Hyundai"," i10 Magna",2700,"gasoline","manual",55980,14
"Hyundai"," i20 Sportz 1.4 CRDi",5016,"Diesel","manual",49700,12
"Hyundai"," Verna 1.4 EX",7800,"Diesel","manual",79000,11
"Hyundai"," Verna 1.6 CRDi AT SX",11172,"Diesel","automatic",42876,8
"Hyundai"," i20 Sportz Petrol",4140,"gasoline","manual",62020,13
"Hyundai"," Elite i20 Petrol Sportz",8784,"gasoline","manual",14223,6
"Hyundai"," Grand i10 AT Asta",7440,"gasoline","automatic",21000,8
"Hyundai"," i20 Magna",3360,"gasoline","manual",95000,14
"Hyundai"," Grand i10 AT Asta",5760,"gasoline","automatic",32000,9
"Hyundai"," Santro Xing XG",1080,"gasoline","manual",80000,21
"Hyundai"," Xcent 1.2 Kappa Base",5880,"gasoline","manual",23000,9
"Hyundai"," Accent GLE",2940,"gasoline","manual",56000,12
"Hyundai"," Xcent 1.2 VTVT E",6000,"gasoline","manual",40000,6
"Hyundai"," Verna VTVT 1.6 SX Option",14256,"gasoline","manual",12336,5
"Hyundai"," Verna Xi (Petrol)",2700,"gasoline","manual",60000,15
"Hyundai"," Xcent 1.2 Kappa AT SX Option",6540,"gasoline","automatic",41000,9
"Hyundai"," i10 Era 1.1",3300,"gasoline","manual",49000,11
"Hyundai"," Grand i10 1.2 Kappa Sportz Option",5700,"gasoline","manual",15356,7
"Hyundai"," Creta 1.6 CRDi SX Option",13080,"Diesel","manual",78046,9
"Hyundai"," EON D Lite Plus",4452,"gasoline","manual",64624,8
"Hyundai"," Santa Fe 4X2",14700,"Diesel","manual",74000,11
"Hyundai"," Elite i20 Sportz Plus",7536,"gasoline","manual",37460,7
"Hyundai"," Grand i10 Asta Option",9420,"gasoline","manual",31576,7
"Hyundai"," Creta 1.6 SX Option Diesel",12960,"Diesel","manual",93000,8
"Hyundai"," Creta 1.6 SX Plus Diesel",15600,"Diesel","manual",29000,9
"Hyundai"," Verna SX CRDi AT",7500,"Diesel","automatic",41000,12
"Hyundai"," i20 1.2 Asta",5400,"gasoline","manual",47000,13
"Hyundai"," Xcent 1.2 Kappa S",6672,"gasoline","manual",45960,9
"Hyundai"," i10 Magna",3180,"gasoline","manual",41000,13
"Hyundai"," Verna 1.6 SX CRDi (O)",7020,"Diesel","manual",69573,11
"Hyundai"," Elantra CRDi SX",18684,"Diesel","manual",41871,5
"Hyundai"," Creta 1.6 VTVT S",13800,"gasoline","manual",40000,8
"Hyundai"," Santa Fe 4X4",10056,"Diesel","manual",67901,11
"Hyundai"," EON Sportz",4332,"gasoline","manual",46897,7
"Hyundai"," EON Era Plus",3000,"gasoline","manual",54680,9
"Hyundai"," Santro D Lite",840,"gasoline","manual",140000,23
"Hyundai"," Xcent 1.1 CRDi S",8196,"Diesel","manual",32257,7
"Hyundai"," Xcent 1.1 CRDi Base",4140,"Diesel","manual",82000,7
"Hyundai"," i20 Sportz Option 1.2",5940,"gasoline","manual",36000,9
"Hyundai"," i20 Sportz 1.2",8148,"gasoline","manual",16725,8
"Hyundai"," i20 Sportz 1.4 CRDi",5280,"Diesel","manual",68000,12
"Hyundai"," i10 Sportz",5592,"gasoline","manual",31446,10
"Hyundai"," Grand i10 Asta",6600,"gasoline","manual",25000,9
"Hyundai"," i20 Asta 1.2",7200,"gasoline","manual",57000,8
"Hyundai"," i20 Sportz Diesel",3240,"Diesel","manual",62000,14
"Hyundai"," i10 Era",4068,"gasoline","manual",65807,11
"Hyundai"," EON Sportz",4968,"gasoline","manual",14799,10
"Hyundai"," i20 1.4 CRDi Sportz",8400,"Diesel","manual",68525,9
"Hyundai"," Creta 1.6 CRDi SX Option",14712,"Diesel","manual",52553,8
"Hyundai"," Xcent 1.1 CRDi SX",4788,"Diesel","manual",58000,10
"Hyundai"," Verna 1.6 SX VTVT (O)",10104,"gasoline","manual",19387,7
"Hyundai"," i20 Sportz 1.2",6900,"gasoline","manual",24001,8
"Hyundai"," Creta 1.6 SX Option Executive",15900,"gasoline","manual",44383,6
"Hyundai"," Creta 1.6 SX",11640,"gasoline","manual",69000,8
"Hyundai"," Grand i10 CRDi Sportz",6252,"Diesel","manual",60993,7
"Hyundai"," Grand i10 CRDi Sportz",5664,"Diesel","manual",51134,10
"Hyundai"," i10 Sportz",2532,"gasoline","manual",48000,15
"Hyundai"," Verna CRDi 1.6 SX Option",3480,"Diesel","manual",109606,16
"Hyundai"," Creta 1.6 SX Option Diesel",19524,"Diesel","manual",24864,5
"Hyundai"," i20 1.2 Magna",3300,"gasoline","manual",57500,14
"Hyundai"," Grand i10 CRDi SportZ Edition",3900,"Diesel","manual",58000,10
"Hyundai"," Grand i10 CRDi Sportz",6600,"Diesel","manual",57824,8
"Hyundai"," i20 Active 1.4 SX",8340,"Diesel","manual",62679,8
"Hyundai"," i10 Sportz 1.2",3420,"gasoline","manual",18000,9
"Hyundai"," EON Era Plus",3660,"gasoline","manual",30158,9
"Hyundai"," Creta 1.6 SX Plus Petrol Automatic",14220,"gasoline","automatic",28000,8
"Hyundai"," i10 Magna AT",3984,"gasoline","automatic",30566,14
"Hyundai"," i10 Magna 1.2",3336,"gasoline","manual",55231,12
"Hyundai"," Sonata 2.4 GDI",9480,"gasoline","manual",45000,11
"Hyundai"," Elite i20 Asta Option",10536,"gasoline","manual",21134,5
"Hyundai"," Verna 1.6 SX",7488,"Diesel","manual",60519,9
"Hyundai"," Verna CRDi 1.6 SX Option",6600,"Diesel","manual",79225,11
"Hyundai"," Verna 1.6 CRDi S",7560,"Diesel","manual",85000,9
"Hyundai"," Grand i10 CRDi Magna",4752,"Diesel","manual",63776,9
"Hyundai"," Elite i20 Petrol Asta",6720,"gasoline","manual",28133,9
"Hyundai"," i20 Magna 1.4 CRDi",6600,"Diesel","manual",55697,9
"Hyundai"," i20 Magna",3000,"gasoline","manual",58000,14
"Hyundai"," Grand i10 Magna",4680,"gasoline","manual",31200,10
"Hyundai"," EON Magna Plus",3000,"gasoline","manual",45000,12
"Hyundai"," Verna 1.6 SX",4560,"Diesel","manual",67000,13
"Hyundai"," i20 Sportz 1.4 CRDi",7080,"Diesel","manual",118211,9
"Hyundai"," i10 Sportz",4500,"gasoline","manual",20000,9
"Hyundai"," Getz 1.3 GLS",1320,"gasoline","manual",143000,17
"Hyundai"," i20 1.2 Spotz",6900,"gasoline","manual",32450,8
"Hyundai"," i20 Asta 1.2",8244,"gasoline","manual",35441,9
"Hyundai"," EON D Lite Plus",3948,"gasoline","manual",29832,8
"Hyundai"," Verna 1.6 SX VTVT AT",6600,"gasoline","automatic",48656,10
"Hyundai"," Verna CRDi 1.6 AT SX Plus",6300,"Diesel","automatic",79000,12
"Hyundai"," Grand i10 CRDi Magna",4980,"Diesel","manual",79000,10
"Hyundai"," i20 Asta 1.2",5700,"gasoline","manual",41000,9
"Hyundai"," i20 Magna Optional 1.2",6444,"gasoline","manual",14925,9
"Hyundai"," i20 Asta Optional with Sunroof 1.2",5484,"gasoline","manual",62132,11
"Hyundai"," i10 Era 1.1",1980,"gasoline","manual",55410,16
"Hyundai"," Verna 1.6 SX CRDi (O)",7500,"Diesel","manual",45000,12
"Hyundai"," Creta 1.6 SX Option",14556,"gasoline","manual",53322,6
"Hyundai"," i10 Magna 1.2",2880,"gasoline","manual",62000,14
"Hyundai"," i20 1.2 Asta",5460,"gasoline","manual",41681,10
"Hyundai"," Verna XXi ABS (Petrol)",3120,"gasoline","manual",38000,16
"Hyundai"," Elantra 1.6 SX",9000,"Diesel","manual",170000,11
"Hyundai"," Xcent 1.2 Kappa S",4200,"gasoline","manual",146000,8
"Hyundai"," i20 1.4 CRDi Magna",3540,"Diesel","manual",60000,11
"Hyundai"," i20 Asta",3180,"gasoline","manual",28000,15
"Hyundai"," Santa Fe 4X4",9000,"Diesel","manual",58200,12
"Hyundai"," Creta 1.6 SX",14136,"gasoline","manual",17665,6
"Hyundai"," i10 Magna",3864,"gasoline","manual",37333,12
"Hyundai"," i20 1.2 Spotz",9180,"gasoline","manual",48407,6
"Hyundai"," i10 Sportz 1.2",2760,"gasoline","manual",72400,14
"Hyundai"," Grand i10 1.2 CRDi Sportz",7536,"Diesel","manual",32663,6
"Hyundai"," EON Era Plus",4140,"gasoline","manual",43993,9
"Hyundai"," Grand i10 CRDi Sportz",6600,"Diesel","manual",30000,8
"Hyundai"," Grand i10 1.2 CRDi Sportz",5100,"Diesel","manual",59261,9
"Hyundai"," i20 1.2 Asta Option",8700,"gasoline","manual",19000,8
"Hyundai"," i10 Sportz 1.2 AT",4380,"gasoline","automatic",54534,11
"Hyundai"," i20 Sportz AT 1.4",4500,"gasoline","automatic",55000,12
"Hyundai"," i20 Active SX Dual Tone Petrol",10320,"gasoline","manual",1000,5
"Hyundai"," i20 Magna 1.2",6600,"gasoline","manual",53000,9
"Hyundai"," Creta 1.6 CRDi SX",15960,"Diesel","manual",50129,7
"Hyundai"," i10 Magna",3540,"gasoline","manual",63265,11
"Hyundai"," Xcent 1.1 CRDi Base",4560,"Diesel","manual",76000,8
"Hyundai"," Xcent 1.2 CRDi S",5040,"Diesel","manual",51000,7
"Hyundai"," i20 Active 1.2 S",6960,"gasoline","manual",12000,9
"Hyundai"," Verna 1.6 CRDI AT SX Option",11376,"Diesel","automatic",36931,7
"Hyundai"," i20 Asta Option 1.2",6600,"gasoline","manual",45000,9
"Hyundai"," i20 1.2 Sportz",4260,"gasoline","manual",85155,14
"Hyundai"," Elantra CRDi S",9300,"Diesel","manual",65000,9
"Hyundai"," Grand i10 1.2 Kappa Magna",2700,"gasoline","manual",45252,14
"Hyundai"," Verna 1.6 CRDi AT SX",11676,"Diesel","automatic",42024,8
"Hyundai"," i20 2015-2017 Sportz 1.2",7800,"gasoline","manual",10000,7
"Hyundai"," Grand i10 CRDi Magna",4800,"Diesel","manual",50000,9
"Hyundai"," Grand i10 Sportz",5340,"gasoline","manual",26946,8
"Hyundai"," EON Era",3120,"gasoline","manual",28700,9
"Hyundai"," Verna 1.6 SX",6840,"Diesel","manual",85350,11
"Hyundai"," Santa Fe 4x4 AT",27600,"Diesel","automatic",36000,8
"Hyundai"," Grand i10 CRDi Sportz",5880,"Diesel","manual",58397,9
"Hyundai"," i10 Era",4812,"gasoline","manual",34952,8
"Hyundai"," i20 1.2 Magna",6180,"gasoline","manual",56127,11
"Hyundai"," Xcent 1.2 CRDi S",6000,"Diesel","manual",26000,8
"Hyundai"," Accent GLE",900,"gasoline","manual",130000,23
"Hyundai"," Verna Xi (Petrol)",2220,"gasoline","manual",137148,15
"Hyundai"," i20 Magna",2880,"gasoline","manual",69000,15
"Hyundai"," Grand i10 Asta Option",5100,"gasoline","manual",26000,9
"Hyundai"," i20 1.4 Asta",8340,"Diesel","manual",27000,7
"Hyundai"," Creta 1.6 SX Option Diesel",16584,"Diesel","manual",47392,8
"Hyundai"," i20 Active 1.4 SX Dual Tone",7440,"Diesel","manual",49716,8
"Hyundai"," Verna 1.4 CRDi",8700,"Diesel","manual",79000,8
"Hyundai"," i10 Sportz",3708,"gasoline","manual",57184,12
"Hyundai"," Creta 1.6 CRDi AT SX Plus",15180,"Diesel","automatic",26000,9
"Hyundai"," Grand i10 Magna",5100,"gasoline","manual",22129,8
"Hyundai"," i10 Era",3960,"gasoline","manual",60634,13
"Hyundai"," Grand i10 Asta",3768,"gasoline","manual",41000,10
"Hyundai"," i10 Magna 1.2",3000,"gasoline","manual",62000,12
"Hyundai"," i20 1.2 Magna",4332,"gasoline","manual",63991,13
"Hyundai"," Creta 1.6 CRDi SX",16068,"Diesel","manual",37023,8
"Hyundai"," Creta 1.6 CRDi SX Option",13200,"Diesel","manual",47250,9
"Hyundai"," Creta 1.6 SX Plus Dual Tone Petrol",14328,"gasoline","manual",17702,7
"Hyundai"," Creta 1.6 SX Plus Dual Tone Petrol",15036,"gasoline","manual",38271,7
"Hyundai"," Grand i10 Sportz",3900,"gasoline","manual",28000,11
"Hyundai"," Creta 1.6 SX Plus Petrol Automatic",15120,"gasoline","automatic",32854,6
"Hyundai"," Verna SX CRDi AT",7800,"Diesel","automatic",97000,12
"Hyundai"," Creta 1.4 CRDi S Plus",14580,"Diesel","manual",55687,8
"Hyundai"," i20 Asta 1.2",6780,"gasoline","manual",31045,10
"Hyundai"," Creta 1.6 SX Plus Diesel",16008,"Diesel","manual",35480,6
"Hyundai"," i20 Asta 1.4 CRDi",8376,"Diesel","manual",46162,9
"Hyundai"," Verna 1.6 SX VTVT",6900,"gasoline","manual",9200,10
"Hyundai"," Elantra CRDi SX",18000,"Diesel","manual",35000,6
"Hyundai"," Verna 1.6 i ABS",2340,"gasoline","manual",80000,17
"Hyundai"," i10 Sportz",3780,"gasoline","manual",70000,12
"Hyundai"," i10 Asta",4500,"gasoline","manual",86000,13
"Hyundai"," Verna 1.6 SX VTVT",13848,"gasoline","manual",6028,5
"Hyundai"," i10 Era 1.1 iTech SE",3564,"gasoline","manual",65727,12
"Hyundai"," Verna 1.6 VTVT",5700,"gasoline","manual",70000,11
"Hyundai"," i20 1.4 Asta Optional With Sunroof",4380,"Diesel","manual",77332,14
"Hyundai"," Grand i10 Asta Option AT",7188,"gasoline","automatic",17489,7
"Hyundai"," Creta 1.6 SX Plus Petrol Automatic",13140,"gasoline","automatic",22982,8
"Hyundai"," i10 Sportz",3540,"gasoline","manual",54500,11
"Hyundai"," Verna VTVT 1.6 AT SX Plus",5100,"gasoline","automatic",75059,12
"Hyundai"," Elite i20 Diesel Asta Option",9180,"Diesel","manual",6820,6
"Hyundai"," Verna 1.6 SX VTVT (O)",5400,"gasoline","manual",49000,11
"Hyundai"," Creta 1.6 CRDi SX",15120,"Diesel","manual",29000,8
"Hyundai"," i20 Magna Optional 1.2",5748,"gasoline","manual",42315,10
"Hyundai"," Verna CRDi",3480,"Diesel","manual",64514,15
"Hyundai"," Verna 1.6 SX VTVT",8880,"gasoline","manual",35000,8
"Hyundai"," Grand i10 Sportz",4800,"gasoline","manual",53000,9
"Hyundai"," i20 1.2 Asta",8220,"gasoline","manual",9000,7
"Hyundai"," Verna SX CRDi AT",10788,"Diesel","automatic",65000,10
"Hyundai"," Verna 1.6 CRDi SX",8388,"Diesel","manual",60000,9
"Hyundai"," Grand i10 1.2 Kappa Magna",5700,"gasoline","manual",46000,7
"Hyundai"," Creta 1.4 CRDi S Plus",12300,"Diesel","manual",32000,9
"Hyundai"," i10 Magna 1.1",4260,"gasoline","manual",31965,9
"Hyundai"," Verna 1.6 SX VTVT",9588,"gasoline","manual",41534,7
"Hyundai"," i20 1.4 Sportz",7632,"Diesel","manual",40175,6
"Hyundai"," Xcent 1.2 Kappa SX",7260,"gasoline","manual",15029,7
"Hyundai"," Grand i10 CRDi Sportz",6600,"Diesel","manual",76362,9
"Hyundai"," i10 Sportz 1.2 AT",3000,"gasoline","automatic",57000,14
"Hyundai"," Accent GLE",2760,"gasoline","manual",62364,16
"Hyundai"," Verna 1.6 SX CRDi (O)",7200,"Diesel","manual",89000,12
"Hyundai"," i10 Magna 1.2",3420,"gasoline","manual",84045,15
"Hyundai"," i20 Sportz Option 1.2",9204,"gasoline","manual",12800,5
"Hyundai"," Santa Fe 4WD AT",24804,"Diesel","automatic",45794,8
"Hyundai"," Santro Xing GLS",1740,"gasoline","manual",42000,15
"Hyundai"," Grand i10 CRDi Sportz",4788,"Diesel","manual",65000,10
"Hyundai"," i10 Sportz 1.1L",3540,"gasoline","manual",84000,11
"Hyundai"," Creta 1.6 CRDi SX",15372,"Diesel","manual",30519,7
"Hyundai"," Getz GLE",2340,"gasoline","manual",58307,17
"Hyundai"," i20 Asta Option 1.2",5880,"gasoline","manual",36000,9
"Hyundai"," i10 Sportz",3120,"gasoline","manual",39000,13
"Hyundai"," i20 Asta 1.4 CRDi",3900,"Diesel","manual",33249,12
"Hyundai"," Xcent 1.2 Kappa S Option",4500,"gasoline","manual",52000,10
"Hyundai"," i10 Sportz 1.2",4200,"gasoline","manual",84912,13
"Hyundai"," Creta 1.6 CRDi SX Option",14700,"Diesel","manual",70000,9
"Hyundai"," i10 Magna 1.2",2820,"gasoline","manual",29000,12
"Hyundai"," Verna CRDi",2220,"Diesel","manual",200000,18
"Hyundai"," i10 Sportz 1.2",4080,"gasoline","manual",28000,9
"Hyundai"," Grand i10 Sportz",7428,"gasoline","manual",22831,7
"Hyundai"," Grand i10 Magna",4500,"gasoline","manual",21000,9
"Hyundai"," i20 Magna Optional 1.4 CRDi",4380,"Diesel","manual",64500,11
"Hyundai"," i20 1.4 Sportz",9300,"Diesel","manual",30000,6
"Hyundai"," i20 Sportz 1.4 CRDi",7620,"Diesel","manual",55036,8
"Hyundai"," Santro Xing GL Plus",2760,"gasoline","manual",60000,11
"Hyundai"," Grand i10 CRDi Asta",6600,"Diesel","manual",50000,8
"Hyundai"," Grand i10 1.2 Kappa Sportz",6084,"gasoline","manual",28147,8
"Hyundai"," Grand i10 Sportz",4620,"gasoline","manual",20000,9
"Hyundai"," Elite i20 Petrol Asta",9540,"gasoline","manual",11000,8
"Hyundai"," Grand i10 Asta",4140,"gasoline","manual",37000,10
"Hyundai"," i20 Sportz 1.2",6960,"gasoline","manual",42000,9
"Hyundai"," i20 Diesel Asta Option",9300,"Diesel","manual",31000,6
"Hyundai"," Creta 1.6 SX",15840,"gasoline","manual",9900,6
"Hyundai"," Accent GLE",840,"gasoline","manual",50000,19
"Hyundai"," Verna 1.6 SX",5688,"Diesel","manual",58646,12
"Hyundai"," i20 Magna 1.4 CRDi (Diesel)",5220,"Diesel","manual",53340,10
"Hyundai"," Creta 1.6 CRDi SX",14280,"Diesel","manual",63738,8
"Hyundai"," Verna VTVT 1.6 AT SX Option",15420,"gasoline","automatic",8000,6
"Hyundai"," Santro Xing GL",1668,"gasoline","manual",65000,16
"Hyundai"," Verna 1.6 CRDi EX MT",5640,"Diesel","manual",53280,11
"Hyundai"," i20 Asta Option 1.2",9732,"gasoline","manual",14618,7
"Hyundai"," i20 2015-2017 Magna",3288,"gasoline","manual",80561,14
"Hyundai"," Getz GLS",1020,"gasoline","manual",100000,19
"Hyundai"," Elantra SX",9960,"gasoline","manual",55619,10
"Hyundai"," i20 Sportz 1.2",6300,"gasoline","manual",68010,10
"Hyundai"," Getz GLE",2640,"gasoline","manual",66800,17
"Hyundai"," Xcent 1.1 CRDi S",4800,"Diesel","manual",100000,9
"Audi"," A4 New 2.0 TDI Multitronic",21288,"Diesel","automatic",40670,11
"Audi"," A6 2011-2015 35 TFSI Technology",28200,"gasoline","automatic",55985,9
"Audi"," A6 2.7 TDI",13800,"Diesel","automatic",35000,14
"Audi"," A4 2.0 TDI 177 Bhp Premium Plus",25716,"Diesel","automatic",13648,9
"Audi"," A4 2.0 TDI Multitronic",16200,"Diesel","automatic",65664,12
"Audi"," A6 2.0 TDI Design Edition",35400,"Diesel","automatic",56000,10
"Audi"," A6 2011-2015 35 TDI Premium",47496,"Diesel","automatic",48367,6
"Audi"," A4 3.0 TDI Quattro Premium",11760,"Diesel","automatic",30000,14
"Audi"," RS5 Coupe",44400,"gasoline","automatic",23000,11
"Audi"," A4 2.0 TDI 177 Bhp Premium Plus",27984,"Diesel","automatic",48214,9
"Audi"," A6 2011-2015 2.0 TDI Premium Plus",22800,"Diesel","automatic",62500,12
"Audi"," A6 2011-2015 2.0 TDI Premium Plus",27540,"Diesel","automatic",40000,10
"Audi"," Q3 2012-2015 35 TDI Quattro Premium Plus",23880,"Diesel","automatic",64103,9
"Audi"," A8 L 3.0 TDI quattro",54000,"Diesel","automatic",56000,12
"Audi"," Q7 3.0 TDI Quattro Technology",84432,"Diesel","automatic",11287,6
"Audi"," A6 2011-2015 2.0 TDI Technology",32136,"Diesel","automatic",31652,9
"Audi"," A6 2011-2015 2.0 TDI Premium Plus",24924,"Diesel","automatic",61726,10
"Audi"," A6 2011-2015 2.0 TDI Premium Plus",26340,"Diesel","automatic",51495,10
"Audi"," Q7 45 TDI Quattro Technology",75204,"Diesel","automatic",97430,7
"Audi"," Q7 3.0 TDI Quattro Premium Plus",15540,"Diesel","automatic",99000,16
"Audi"," A3 35 TDI Attraction",19800,"Diesel","automatic",79271,10
"Audi"," Q3 35 TDI Quattro Premium",30852,"Diesel","automatic",37542,7
"Audi"," A6 35 TFSI Matrix",29400,"gasoline","automatic",47000,8
"Audi"," Q5 30 TDI quattro Premium Plus",46800,"Diesel","automatic",38000,10
"Audi"," Q3 35 TDI Quattro Premium Plus",24444,"Diesel","automatic",86642,8
"Audi"," Q7 4.2 TDI Quattro Technology",58692,"Diesel","automatic",51002,8
"Audi"," A6 2011-2015 35 TDI Technology",45072,"Diesel","automatic",41041,7
